LogisticTS,LogisticPGTS,LinTS,LinUCB,LinUCBHybrid
0.1976066922572819,0.17196367904916543,0.6313636630693762,0.02395812361735361,0.0
0.1976066922572819,0.5264812898846556,0.9555125563715738,0.508326436407474,0.21348765708705697
0.4135860539103121,0.9489835551622022,1.0369884017258688,0.7245690368416255,0.41601404402518827
0.7141038637789632,0.9762767796899263,1.2532940018501981,1.0340885891674565,0.738142137340652
0.7699651530380467,1.0831363518965331,1.292265004726596,1.531720676698952,0.9205047075962647
1.2160372065291085,1.0831363518965331,1.4856909779472571,1.7129572856090376,1.2771400405779156
1.2347124858841516,1.4922931194208204,2.096681775770845,1.7129572856090376,1.752809602208655
1.2347124858841516,1.7587100688560129,2.1016129330427096,2.4915176250417383,2.1189405233637832
1.387887307162564,2.0659606390055143,2.1016129330427096,2.7061927736801743,2.1335315612346286
1.387887307162564,2.439631741482626,2.5184650842542426,2.9037611906168665,2.6392911091669795
1.387887307162564,2.776198027480909,2.6807035207990726,3.070246615207774,2.6392911091669795
1.387887307162564,3.2999999353669653,2.6807035207990726,3.4132827172413394,3.006203745015921
1.5888589905518282,3.5286780583218174,2.8731768156293267,3.735759981330259,3.418726979441944
1.5888589905518282,3.5286780583218174,3.0579475496612316,3.735759981330259,3.418726979441944
1.9949726238286132,3.5286780583218174,3.0579475496612316,3.735759981330259,3.6756866015580316
1.9949726238286132,3.7113677139162875,3.2336588287963797,4.177209285923057,3.7266029840008152
2.3562733365198736,3.913958917219767,3.728039410706195,4.177209285923057,3.9422351577156185
2.3562733365198736,3.973107916111904,3.898935138672361,4.323186525132282,4.138131288553407
2.461828197783588,4.459021924850876,3.898935138672361,4.633353307864299,4.45877470022165
2.672104067504315,4.916068233812242,4.074912305173668,5.1687156232874765,4.45877470022165
2.672104067504315,5.170723810232676,4.074912305173668,5.928379310793835,4.45877470022165
3.1029095165616845,5.170723810232676,4.358128868455683,6.216758391422466,4.45877470022165
3.27836191092145,5.384204334684643,4.358128868455683,6.438474736704679,4.45877470022165
3.27836191092145,5.821854213838937,4.519609591696059,6.621263388059574,4.45877470022165
3.27836191092145,5.821854213838937,4.519609591696059,6.830535580906999,4.45877470022165
3.6096180726671787,6.084370301773788,4.519609591696059,6.912713867475737,4.45877470022165
3.8891651671953404,6.434662775831719,4.667452019106595,7.354485177556251,4.500791810658161
4.250884878238949,6.600732066324668,4.8389750501837705,7.361338879899375,4.501791920005909
4.250884878238949,6.793556465009615,5.1674249568846555,7.4791607397115945,4.879368087036673
4.573627543330156,7.124440061678203,5.741916755414563,7.6174980706738715,5.017477141783952
4.573627543330156,7.124440061678203,6.029140172433385,7.739865528730474,5.017477141783952
4.573627543330156,7.542419415543177,6.485162615108492,7.739865528730474,5.017477141783952
4.573627543330156,7.8396899397088236,6.880795261723567,7.739865528730474,5.017477141783952
4.793568085952224,7.8396899397088236,6.880795261723567,7.81244764642769,5.017477141783952
4.793568085952224,8.37471654605544,6.880795261723567,8.418869805437257,5.017477141783952
4.825978905257447,8.37471654605544,6.937065170185584,8.746858748576742,5.017477141783952
5.224849187311941,8.37471654605544,7.156461428899931,8.746858748576742,5.0351411563825526
5.490657988320123,8.447859555376894,7.156461428899931,8.937247726509224,5.0351411563825526
5.518930811509197,8.447859555376894,7.6619781334777315,8.937247726509224,5.0351411563825526
5.79572353081991,8.447859555376894,7.6619781334777315,8.937247726509224,5.2522973174603775
5.869264641001621,8.75352658158329,7.949805980625052,8.937247726509224,5.4297556569209044
5.869264641001621,8.836596493750775,8.235440550821314,8.981681277008645,5.4297556569209044
5.963849007199371,9.2466923234702,8.235440550821314,9.322530792672396,5.520674806654726
6.563425761592552,9.565724037302918,8.439444361059296,9.322530792672396,5.546693311201402
6.563425761592552,9.712360487845025,8.820010303414278,9.322530792672396,5.6278092677295195
6.837661037485474,9.854799752038723,9.203237059109552,9.322530792672396,5.751051678335033
6.9731187506240015,9.854799752038723,9.400397783737844,9.705130384107376,5.751051678335033
6.9731187506240015,9.854799752038723,9.400397783737844,9.91504234099305,5.815392679989192
6.9731187506240015,10.01103258847513,9.400397783737844,9.997197225646625,5.8766964466968865
7.230566357772337,10.400684991079892,9.713195899521313,10.006035347836375,5.8766964466968865
7.682154139832074,10.417862794191464,9.99009908058243,10.021438538902608,5.8766964466968865
7.682154139832074,10.460081036252976,10.666618096468929,10.05089110696244,5.8766964466968865
8.014885168055109,10.565128056771364,10.752124232580531,10.183013879717956,6.298411476505603
8.014885168055109,10.570177465426003,11.051601700006938,10.183013879717956,6.632975475852136
8.014885168055109,10.576699487967398,11.128163892026418,10.670028405128143,6.632975475852136
8.34942956001847,10.576699487967398,11.830073887483646,10.670028405128143,6.90597258048219
8.404739657811211,10.860278867818801,12.22606861033058,10.85215922834671,6.90597258048219
8.48213693349971,11.144559481025826,12.396675089722791,10.957579751620141,6.90597258048219
8.788460605222783,11.144559481025826,12.396675089722791,11.161862978672286,6.90597258048219
8.922070209580808,11.144559481025826,12.698062648834615,11.161862978672286,6.90597258048219
9.054196552138983,11.747739186892368,13.023447697080941,11.161862978672286,7.198467282915505
9.284850034738431,11.747739186892368,13.135597090790183,11.161862978672286,7.4111249421964125
9.519181391261203,12.069606009233373,13.157773361347587,11.27485053903807,7.4111249421964125
9.826620984031866,12.069606009233373,13.381060759436902,11.27485053903807,7.4111249421964125
9.843708197852495,12.084442813181656,13.524120764622866,11.546812933735946,7.650427315434568
9.843708197852495,12.084442813181656,13.524120764622866,11.546812933735946,7.650427315434568
10.079036602451387,12.462820003430153,13.610476504340202,11.546812933735946,7.715223484396498
10.079036602451387,12.81169398435781,13.610476504340202,11.578847004527063,7.830863896884494
10.079036602451387,12.81169398435781,13.795537548548445,11.706189504667899,7.830863896884494
10.449645504724513,12.81169398435781,13.851906891658333,11.706189504667899,7.830863896884494
10.51682528325552,13.143095114341266,13.851906891658333,11.706943271224706,8.0378368057122
10.79040008037352,13.143095114341266,14.179521537217623,12.19164545034642,8.0378368057122
11.005845143901414,13.143095114341266,14.179521537217623,12.453415401142903,8.15137510873783
11.286643410480343,13.526344300767366,14.349996169273657,12.490166580448486,8.276527216729116
11.49347085199365,13.526344300767366,14.761491222012427,12.490166580448486,8.469912995514058
11.631530275093423,13.727693628277613,15.041984370046842,12.632929141991884,8.469912995514058
11.631530275093423,13.727693628277613,15.268243583104804,12.632929141991884,8.469912995514058
11.870516655388247,13.750191606156813,15.268243583104804,12.822022535853167,8.469912995514058
11.957910876892331,13.750191606156813,15.282138564368664,12.822022535853167,8.717394717902675
12.106600031539102,13.750191606156813,15.408279542589558,12.822022535853167,8.85452432621873
12.373633177402356,13.750191606156813,15.691173016940995,13.105633620865994,8.976113906335966
12.574037582296452,14.105844053596376,16.092701459945506,13.105633620865994,8.976113906335966
