LogisticTS,LogisticPGTS,LinTS,LinUCB,LinUCBHybrid
0.0,0.13729421052835922,0.18852669135183597,0.23331393955143376,0.0
0.3118637261328674,0.13729421052835922,0.3198139067303414,0.6525539672253433,0.009823726609889172
0.3118637261328674,0.3855466994915595,0.8997697097341187,0.8290010865584745,0.39018890927605987
0.3118637261328674,0.529593093390887,0.8997697097341187,0.8290010865584745,0.39018890927605987
0.7151027401984269,0.5854174411710562,1.022820475434445,0.8290010865584745,0.5106749608211002
0.7151027401984269,0.5854174411710562,1.3011403147402523,0.9455193853271877,0.6193373829769735
0.7384359714124052,0.5854174411710562,1.3011403147402523,0.9455193853271877,0.6193373829769735
0.7457005228112031,0.8152461369580342,1.582376644922853,1.204768477961169,0.7339207394569103
0.8921901275557211,0.8252573639614968,1.582376644922853,1.204768477961169,1.4554152113392576
1.2707995624937274,0.8441826013281254,1.7393811217515784,1.204768477961169,1.4554152113392576
1.2918886837034382,0.8441826013281254,1.7393811217515784,1.2276108530147525,1.5799282084920019
1.2918886837034382,0.9448967416120211,1.7393811217515784,1.3714951047845498,1.5799282084920019
1.5634446911846178,1.227406129707659,2.1686633719940254,1.3714951047845498,2.2360274280245473
1.5634446911846178,1.478395885882936,2.591377266741592,1.9308646820978785,2.3094816663853246
1.6414421616752306,1.557465544377061,2.6839815252975106,1.9394628539754364,2.415047163285869
1.6414421616752306,1.8155326112433094,2.9134230346998025,2.4596700709947052,2.422115164798182
1.6597782318903345,1.8155326112433094,3.3440050296517057,2.521251282561164,2.422115164798182
1.7436451303681137,1.9067607032588323,3.5019623737102923,2.521251282561164,2.632408539265131
1.7436451303681137,1.9784458031456267,3.5540490589876166,2.521251282561164,2.632408539265131
1.822268539363114,2.2527711491219264,3.6783405881776727,2.521251282561164,2.9418205801593773
1.822268539363114,2.2889548394273223,3.6783405881776727,2.521251282561164,3.002120178754849
2.2014848933614948,2.3628756115832363,3.8664866035478034,2.694136144041213,3.185690001694718
2.440801109655048,2.526726984822077,4.3604854250759635,2.694136144041213,3.2265005370726816
2.8048984486295474,2.544535807743997,4.3604854250759635,2.694136144041213,3.3666275666372956
2.8048984486295474,2.7476656030629005,4.611389806070463,2.694136144041213,3.368611575104459
2.8821232670556736,3.178482892515496,4.997422716901171,2.776693458844897,3.5791236858726387
2.8821232670556736,3.2204152169697173,5.046905209353108,2.8603425303321206,3.7737949942425892
3.030916869589423,3.265310179394465,5.078494405163127,2.8603425303321206,3.818554297811284
3.3334558509635213,3.366389926937594,5.481887470286008,2.8603425303321206,3.8984656845975008
3.514369527247616,3.366389926937594,5.481887470286008,3.1487657125860893,3.8984656845975008
3.514369527247616,3.366389926937594,5.798141891213731,3.555388283901407,3.9544274869692773
3.514369527247616,3.377328084823069,5.798141891213731,3.828821481059677,4.176182280556036
4.036711483482214,3.4655038106578524,5.798141891213731,4.083698887223467,4.176182280556036
4.067494327631297,3.636360943553738,5.846585040640829,4.083698887223467,4.46928991710949
4.067494327631297,4.196134699906691,5.846585040640829,4.310854098940365,4.471348904235374
4.640125114311039,4.276406021500707,6.16415647101347,4.614238470410356,4.561135862833582
4.640125114311039,4.485551090022827,6.16415647101347,4.663554139853866,5.00783460036307
4.881389142303145,4.578534512955889,6.477853771184586,4.680865985198424,5.227830839584655
4.936364562116232,4.578534512955889,6.6595695405075155,4.739793649131272,5.347884803299984
5.087163002722181,4.578534512955889,6.744838474489673,5.005586799851844,5.347884803299984
5.53472407661894,4.601961208333825,6.744838474489673,5.3924744773750755,5.347884803299984
5.53472407661894,4.601961208333825,7.017663261243834,5.737015491480513,5.513677656061792
5.53472407661894,4.601961208333825,7.064174104832331,5.751363917853458,5.513677656061792
5.684476635856245,4.601961208333825,7.239360551271064,5.847067132487103,5.719711429861166
5.710305220571213,4.601961208333825,7.252193592027702,6.053738765836803,5.850330100619428
5.710305220571213,4.601961208333825,7.252193592027702,6.674257471674122,6.065411470810332
6.081794212808846,4.68615855992387,7.252193592027702,6.674257471674122,6.065411470810332
6.081794212808846,4.68615855992387,7.252193592027702,6.929203375125183,6.160565188328842
6.4127526089304245,4.861760827111579,7.478960102600224,6.929203375125183,6.160565188328842
6.4127526089304245,4.944688025703021,7.478960102600224,7.189076344991278,6.450177433230678
6.636462014534052,4.983137823525087,7.745496982228855,7.219201333200812,6.450177433230678
7.26108313351253,4.983137823525087,7.804227793037004,7.497910361239183,6.854987914692902
7.26108313351253,5.046578519460519,7.927205309355747,7.497910361239183,7.034313026816342
7.26108313351253,5.19008800591962,8.288824842365463,7.892080611529337,7.304778210634785
7.26108313351253,5.396685498731399,8.288824842365463,7.892080611529337,7.304778210634785
7.559894267037009,5.396685498731399,8.590403406429223,7.892080611529337,7.719206693405267
7.756526110814016,5.480713849294275,8.590403406429223,7.892080611529337,7.719206693405267
7.756526110814016,5.6635877758187645,8.590403406429223,7.892080611529337,8.066103062962823
7.756526110814016,6.147399302505409,9.11241707326963,7.892080611529337,8.066103062962823
7.756526110814016,6.405257336254046,9.11241707326963,7.894287420811198,8.090667008203686
7.756526110814016,6.405257336254046,9.17218936472701,7.894287420811198,8.375708627043995
8.100785375582987,6.527453661048409,9.286806727053103,7.894287420811198,8.375708627043995
8.100785375582987,6.527453661048409,9.286806727053103,8.049476639866217,8.584264316122415
8.30586013664316,6.756250569944676,9.286806727053103,8.049476639866217,8.584264316122415
8.515189218027325,6.859547644103615,9.562360526611853,8.049476639866217,8.637404768292239
8.813202628476844,7.242803467826546,9.691235060608731,8.225658328285698,8.659197003368295
9.145820736487789,7.3419771363210495,10.057941079958434,8.270009314012588,8.806166463495154
9.145820736487789,7.628029748870504,10.480082929699051,8.459997457368999,8.996488356164793
9.209726420678564,7.628029748870504,11.026894540040516,8.685844044741698,9.200752320135688
9.368893345795835,7.628029748870504,11.026894540040516,8.685844044741698,9.200752320135688
9.40015065797596,7.628029748870504,11.418841473746559,8.769898876636603,9.525661412302757
9.563641454897088,7.69948732806616,11.447216650229954,8.769898876636603,9.525661412302757
9.710479701315437,7.69948732806616,11.595318112298532,9.072536183731186,9.663738149989248
9.710479701315437,8.147110365626215,11.595318112298532,9.072536183731186,9.663738149989248
9.827286110643707,8.147110365626215,11.734092320121082,9.1403893426666,9.67435623043146
9.827286110643707,8.226713522693688,12.024465834539678,9.475970479718596,9.67435623043146
9.827286110643707,8.226713522693688,12.094353392561617,9.509426985068481,9.67435623043146
9.827286110643707,8.301258373789782,12.48142904349508,9.509426985068481,9.67435623043146
9.997580996733312,8.301258373789782,12.48142904349508,9.509426985068481,9.67435623043146
9.997580996733312,8.397527131226166,12.48142904349508,9.509426985068481,9.798119326022208
9.997580996733312,8.599938262046818,12.7384337933088,9.540950783457065,9.826667112081699
10.155687739679571,8.599938262046818,12.856655342253829,9.540950783457065,9.844687644211973
10.2231201723684,8.599938262046818,13.021916182117408,9.78229291688716,9.973269468859549
10.63293906637659,8.737807104941332,13.33536719576897,10.118983192518659,10.0691787643426
10.85929631501383,8.795804514805804,13.33536719576897,10.122108194706788,10.215208947298562
10.885493281239379,9.102922872212652,13.51909644675749,10.122108194706788,10.215208947298562
11.012536463725105,9.221175967888891,13.675103630887685,10.334870230070617,10.277976698140996
11.198339380719077,9.339701774085242,13.857750463031966,10.334870230070617,10.339797550270408
11.428809216688723,9.581713514931314,13.976707995411372,10.334870230070617,10.369434470535042
11.435986548970217,9.731652275763118,14.336262878413208,10.334870230070617,10.369434470535042
11.58639146879753,9.909496924297189,14.574788306857712,10.632656306963627,10.4095614103729
11.74330474044218,9.927643727958545,14.574788306857712,10.823624255674494,10.506396880059768
11.781760271521192,9.927643727958545,14.664261256210393,10.823624255674494,10.506396880059768
11.781760271521192,9.927643727958545,14.664261256210393,10.823624255674494,10.566631759093536
11.803916327622916,9.927643727958545,14.664261256210393,10.876618118588432,10.85962514620195
11.803916327622916,9.927643727958545,14.664261256210393,10.876618118588432,10.860318631933936
11.898778996656741,9.927643727958545,14.835813179299931,10.876618118588432,10.874080486592154
12.296260550473125,9.94236455359787,15.305856769778874,11.399333088280622,10.874080486592154
12.296260550473125,9.94236455359787,15.409959091482154,11.414542759187096,10.874080486592154
12.296260550473125,9.956641579033397,15.656015462165268,11.577022404839473,10.874080486592154
12.701976775922358,9.956641579033397,15.656015462165268,11.577022404839473,11.033753845875207
12.846067329839823,9.956641579033397,15.920120159500494,11.64681146381763,11.033753845875207
12.846067329839823,9.956641579033397,15.920120159500494,11.64681146381763,11.340451861283466
12.846067329839823,9.956641579033397,16.18130986105302,11.64681146381763,11.397695442430324
12.846067329839823,10.05263794930993,16.387384658311355,11.64681146381763,11.397695442430324
12.846067329839823,10.50969142441085,16.387384658311355,11.64681146381763,11.417123025005989
12.846067329839823,10.573505002400276,16.579032826172554,11.67394826832552,11.709215895871743
